,sentence1,sentence2,score,label,label_name,emoji_list,shuffled_sentence2,shuffled_emoji_list,num_emojis,is_repeating_emojis
3048,domestic chore,[EM]water buffalo[EM]worried face[EM],0.1,2,semineg_text,"[':water_buffalo:', ':worried_face:']",[EM]worried face[EM]water buffalo[EM],"[':worried_face:', ':water_buffalo:']",2,False
3049,domestic chore,[EM]water buffalo[EM]Japanese congratulations button[EM],0.1,2,semineg_text,"[':water_buffalo:', ':Japanese_congratulations_button:']",[EM]Japanese congratulations button[EM]water buffalo[EM],"[':Japanese_congratulations_button:', ':water_buffalo:']",2,False
3050,domestic chore,[EM]water buffalo[EM]pig[EM],0.1,2,semineg_text,"[':water_buffalo:', ':pig:']",[EM]pig[EM]water buffalo[EM],"[':pig:', ':water_buffalo:']",2,False
3051,domestic chore,[EM]mouse face[EM]triangular ruler[EM],0.1,2,semineg_text,"[':mouse_face:', ':triangular_ruler:']",[EM]triangular ruler[EM]mouse face[EM],"[':triangular_ruler:', ':mouse_face:']",2,False
3052,domestic chore,[EM]mouse face[EM]woman health worker medium-dark skin tone[EM],0.1,2,semineg_text,"[':mouse_face:', ':woman_health_worker_medium-dark_skin_tone:']",[EM]woman health worker medium-dark skin tone[EM]mouse face[EM],"[':woman_health_worker_medium-dark_skin_tone:', ':mouse_face:']",2,False
3053,domestic chore,[EM]woman playing water polo dark skin tone[EM]index pointing up medium-dark skin tone[EM],0.05,3,randneg_text,"[':woman_playing_water_polo_dark_skin_tone:', ':index_pointing_up_medium-dark_skin_tone:']",[EM]index pointing up medium-dark skin tone[EM]woman playing water polo dark skin tone[EM],"[':index_pointing_up_medium-dark_skin_tone:', ':woman_playing_water_polo_dark_skin_tone:']",2,False
3054,domestic animal,[EM]house[EM]cow[EM]goat[EM]guide dog[EM]chicken[EM]house[EM],1.0,0,emoji_annotations_text,"[':house:', ':cow:', ':goat:', ':guide_dog:', ':chicken:', ':house:']",[EM]cow[EM]house[EM]goat[EM]guide dog[EM]chicken[EM]house[EM],"[':cow:', ':house:', ':goat:', ':guide_dog:', ':chicken:', ':house:']",6,False
3055,domestic animal,[EM]house[EM]dog[EM],1.0,0,emoji_annotations_text,"[':house:', ':dog:']",[EM]dog[EM]house[EM],"[':dog:', ':house:']",2,False
3056,domestic animal,[EM]house[EM]dog face[EM]cat face[EM]rabbit face[EM]hamster[EM]mouse face[EM],1.0,0,emoji_annotations_text,"[':house:', ':dog_face:', ':cat_face:', ':rabbit_face:', ':hamster:', ':mouse_face:']",[EM]dog face[EM]house[EM]cat face[EM]rabbit face[EM]hamster[EM]mouse face[EM],"[':dog_face:', ':house:', ':cat_face:', ':rabbit_face:', ':hamster:', ':mouse_face:']",6,False
3057,domestic animal,[EM]grinning cat[EM]dog face[EM],1.0,0,emoji_annotations_text,"[':grinning_cat:', ':dog_face:']",[EM]dog face[EM]grinning cat[EM],"[':dog_face:', ':grinning_cat:']",2,False
3058,domestic animal,[EM]house[EM]dog face[EM]cat face[EM],1.0,0,emoji_annotations_text,"[':house:', ':dog_face:', ':cat_face:']",[EM]dog face[EM]house[EM]cat face[EM],"[':dog_face:', ':house:', ':cat_face:']",3,False
3059,domestic animal,[EM]dog face[EM]cat face[EM]rabbit face[EM],1.0,0,emoji_annotations_text,"[':dog_face:', ':cat_face:', ':rabbit_face:']",[EM]cat face[EM]dog face[EM]rabbit face[EM],"[':cat_face:', ':dog_face:', ':rabbit_face:']",3,False
3060,domestic animal,[EM]house[EM]dog face[EM]cat face[EM]smiling face with heart-eyes[EM],1.0,0,emoji_annotations_text,"[':house:', ':dog_face:', ':cat_face:', ':smiling_face_with_heart-eyes:']",[EM]dog face[EM]house[EM]cat face[EM]smiling face with heart-eyes[EM],"[':dog_face:', ':house:', ':cat_face:', ':smiling_face_with_heart-eyes:']",4,False
3061,domestic animal,[EM]house[EM]guide dog[EM],1.0,0,emoji_annotations_text,"[':house:', ':guide_dog:']",[EM]guide dog[EM]house[EM],"[':guide_dog:', ':house:']",2,False
3062,domestic animal,[EM]water buffalo[EM]pig[EM],0.5,1,baseline_text,"[':water_buffalo:', ':pig:']",[EM]pig[EM]water buffalo[EM],"[':pig:', ':water_buffalo:']",2,False
3063,domestic animal,[EM]violin[EM]pensive face[EM],0.1,2,semineg_text,"[':violin:', ':pensive_face:']",[EM]pensive face[EM]violin[EM],"[':pensive_face:', ':violin:']",2,False
3064,domestic animal,[EM]rose[EM]play or pause button[EM],0.1,2,semineg_text,"[':rose:', ':play_or_pause_button:']",[EM]play or pause button[EM]rose[EM],"[':play_or_pause_button:', ':rose:']",2,False
3065,domestic animal,[EM]water buffalo[EM]worried face[EM],0.1,2,semineg_text,"[':water_buffalo:', ':worried_face:']",[EM]worried face[EM]water buffalo[EM],"[':worried_face:', ':water_buffalo:']",2,False
3066,domestic animal,[EM]water buffalo[EM]Japanese congratulations button[EM],0.1,2,semineg_text,"[':water_buffalo:', ':Japanese_congratulations_button:']",[EM]Japanese congratulations button[EM]water buffalo[EM],"[':Japanese_congratulations_button:', ':water_buffalo:']",2,False
3067,domestic animal,[EM]water buffalo[EM]woman singer light skin tone[EM],0.1,2,semineg_text,"[':water_buffalo:', ':woman_singer_light_skin_tone:']",[EM]woman singer light skin tone[EM]water buffalo[EM],"[':woman_singer_light_skin_tone:', ':water_buffalo:']",2,False
3068,domestic animal,[EM]mouse face[EM]triangular ruler[EM],0.1,2,semineg_text,"[':mouse_face:', ':triangular_ruler:']",[EM]triangular ruler[EM]mouse face[EM],"[':triangular_ruler:', ':mouse_face:']",2,False
3069,domestic animal,[EM]mouse face[EM]woman health worker medium-dark skin tone[EM],0.1,2,semineg_text,"[':mouse_face:', ':woman_health_worker_medium-dark_skin_tone:']",[EM]woman health worker medium-dark skin tone[EM]mouse face[EM],"[':woman_health_worker_medium-dark_skin_tone:', ':mouse_face:']",2,False
3070,domestic animal,[EM]Cocos (Keeling) Islands[EM]person mountain biking[EM],0.05,3,randneg_text,"[':Cocos_(Keeling)_Islands:', ':person_mountain_biking:']",[EM]person mountain biking[EM]Cocos (Keeling) Islands[EM],"[':person_mountain_biking:', ':Cocos_(Keeling)_Islands:']",2,False
3071,ineffectual ruler,[EM]prince[EM]crown[EM]chart decreasing[EM]thumbs down[EM],1.0,0,emoji_annotations_text,"[':prince:', ':crown:', ':chart_decreasing:', ':thumbs_down:']",[EM]crown[EM]prince[EM]chart decreasing[EM]thumbs down[EM],"[':crown:', ':prince:', ':chart_decreasing:', ':thumbs_down:']",4,False
3072,ineffectual ruler,[EM]thumbs down[EM]straight ruler[EM],1.0,0,emoji_annotations_text,"[':thumbs_down:', ':straight_ruler:']",[EM]straight ruler[EM]thumbs down[EM],"[':straight_ruler:', ':thumbs_down:']",2,False
3073,ineffectual ruler,[EM]thumbs down[EM]prince[EM]princess[EM],1.0,0,emoji_annotations_text,"[':thumbs_down:', ':prince:', ':princess:']",[EM]prince[EM]thumbs down[EM]princess[EM],"[':prince:', ':thumbs_down:', ':princess:']",3,False
3074,ineffectual ruler,[EM]technologist[EM]woman technologist[EM]man technologist[EM]thumbs down[EM]thumbs down[EM],1.0,0,emoji_annotations_text,"[':technologist:', ':woman_technologist:', ':man_technologist:', ':thumbs_down:', ':thumbs_down:']",[EM]woman technologist[EM]technologist[EM]man technologist[EM]thumbs down[EM]thumbs down[EM],"[':woman_technologist:', ':technologist:', ':man_technologist:', ':thumbs_down:', ':thumbs_down:']",5,False
3075,ineffectual ruler,[EM]cross mark[EM]prince[EM],1.0,0,emoji_annotations_text,"[':cross_mark:', ':prince:']",[EM]prince[EM]cross mark[EM],"[':prince:', ':cross_mark:']",2,False
3076,ineffectual ruler,[EM]pouting face[EM]police officer[EM],1.0,0,emoji_annotations_text,"[':pouting_face:', ':police_officer:']",[EM]police officer[EM]pouting face[EM],"[':police_officer:', ':pouting_face:']",2,False
3077,ineffectual ruler,[EM]castle[EM]crown[EM]thumbs down[EM]thumbs down[EM]thumbs down[EM]men holding hands[EM]women holding hands[EM]pouting face[EM],1.0,0,emoji_annotations_text,"[':castle:', ':crown:', ':thumbs_down:', ':thumbs_down:', ':thumbs_down:', ':men_holding_hands:', ':women_holding_hands:', ':pouting_face:']",[EM]crown[EM]castle[EM]thumbs down[EM]thumbs down[EM]thumbs down[EM]men holding hands[EM]women holding hands[EM]pouting face[EM],"[':crown:', ':castle:', ':thumbs_down:', ':thumbs_down:', ':thumbs_down:', ':men_holding_hands:', ':women_holding_hands:', ':pouting_face:']",8,False
3078,ineffectual ruler,[EM]crown[EM]person gesturing NO[EM],1.0,0,emoji_annotations_text,"[':crown:', ':person_gesturing_NO:']",[EM]person gesturing NO[EM]crown[EM],"[':person_gesturing_NO:', ':crown:']",2,False
3079,ineffectual ruler,[EM]mouse face[EM]triangular ruler[EM],0.5,1,baseline_text,"[':mouse_face:', ':triangular_ruler:']",[EM]triangular ruler[EM]mouse face[EM],"[':triangular_ruler:', ':mouse_face:']",2,False
3080,ineffectual ruler,[EM]violin[EM]pensive face[EM],0.1,2,semineg_text,"[':violin:', ':pensive_face:']",[EM]pensive face[EM]violin[EM],"[':pensive_face:', ':violin:']",2,False
3081,ineffectual ruler,[EM]rose[EM]play or pause button[EM],0.1,2,semineg_text,"[':rose:', ':play_or_pause_button:']",[EM]play or pause button[EM]rose[EM],"[':play_or_pause_button:', ':rose:']",2,False
3082,ineffectual ruler,[EM]water buffalo[EM]worried face[EM],0.1,2,semineg_text,"[':water_buffalo:', ':worried_face:']",[EM]worried face[EM]water buffalo[EM],"[':worried_face:', ':water_buffalo:']",2,False
3083,ineffectual ruler,[EM]water buffalo[EM]Japanese congratulations button[EM],0.1,2,semineg_text,"[':water_buffalo:', ':Japanese_congratulations_button:']",[EM]Japanese congratulations button[EM]water buffalo[EM],"[':Japanese_congratulations_button:', ':water_buffalo:']",2,False
3084,ineffectual ruler,[EM]water buffalo[EM]woman singer light skin tone[EM],0.1,2,semineg_text,"[':water_buffalo:', ':woman_singer_light_skin_tone:']",[EM]woman singer light skin tone[EM]water buffalo[EM],"[':woman_singer_light_skin_tone:', ':water_buffalo:']",2,False
3085,ineffectual ruler,[EM]water buffalo[EM]pig[EM],0.1,2,semineg_text,"[':water_buffalo:', ':pig:']",[EM]pig[EM]water buffalo[EM],"[':pig:', ':water_buffalo:']",2,False
3086,ineffectual ruler,[EM]mouse face[EM]woman health worker medium-dark skin tone[EM],0.1,2,semineg_text,"[':mouse_face:', ':woman_health_worker_medium-dark_skin_tone:']",[EM]woman health worker medium-dark skin tone[EM]mouse face[EM],"[':woman_health_worker_medium-dark_skin_tone:', ':mouse_face:']",2,False
3087,ineffectual ruler,[EM]kiss person person medium-light skin tone medium skin tone[EM]raised hand dark skin tone[EM],0.05,3,randneg_text,"[':kiss_person_person_medium-light_skin_tone_medium_skin_tone:', ':raised_hand_dark_skin_tone:']",[EM]raised hand dark skin tone[EM]kiss person person medium-light skin tone medium skin tone[EM],"[':raised_hand_dark_skin_tone:', ':kiss_person_person_medium-light_skin_tone_medium_skin_tone:']",2,False
3088,ineffectual therapy,[EM]ear[EM]deaf woman[EM]thumbs down[EM]unamused face[EM],1.0,0,emoji_annotations_text,"[':ear:', ':deaf_woman:', ':thumbs_down:', ':unamused_face:']",[EM]deaf woman[EM]ear[EM]thumbs down[EM]unamused face[EM],"[':deaf_woman:', ':ear:', ':thumbs_down:', ':unamused_face:']",4,False
3089,ineffectual therapy,[EM]thumbs down[EM]person getting massage[EM],1.0,0,emoji_annotations_text,"[':thumbs_down:', ':person_getting_massage:']",[EM]person getting massage[EM]thumbs down[EM],"[':person_getting_massage:', ':thumbs_down:']",2,False
3090,ineffectual therapy,[EM]thumbs down[EM]hospital[EM],1.0,0,emoji_annotations_text,"[':thumbs_down:', ':hospital:']",[EM]hospital[EM]thumbs down[EM],"[':hospital:', ':thumbs_down:']",2,False
3091,ineffectual therapy,[EM]person[EM]ear[EM]cross mark[EM]cross mark[EM],1.0,0,emoji_annotations_text,"[':person:', ':ear:', ':cross_mark:', ':cross_mark:']",[EM]ear[EM]person[EM]cross mark[EM]cross mark[EM],"[':ear:', ':person:', ':cross_mark:', ':cross_mark:']",4,False
3092,ineffectual therapy,[EM]cross mark[EM]man getting massage[EM]man health worker[EM],1.0,0,emoji_annotations_text,"[':cross_mark:', ':man_getting_massage:', ':man_health_worker:']",[EM]man getting massage[EM]cross mark[EM]man health worker[EM],"[':man_getting_massage:', ':cross_mark:', ':man_health_worker:']",3,False
3093,ineffectual therapy,[EM]spiral notepad[EM]cross mark[EM]skull[EM],1.0,0,emoji_annotations_text,"[':spiral_notepad:', ':cross_mark:', ':skull:']",[EM]cross mark[EM]spiral notepad[EM]skull[EM],"[':cross_mark:', ':spiral_notepad:', ':skull:']",3,False
3094,ineffectual therapy,[EM]man health worker[EM]speaking head[EM]brain[EM]thumbs down[EM]frowning face[EM],1.0,0,emoji_annotations_text,"[':man_health_worker:', ':speaking_head:', ':brain:', ':thumbs_down:', ':frowning_face:']",[EM]speaking head[EM]man health worker[EM]brain[EM]thumbs down[EM]frowning face[EM],"[':speaking_head:', ':man_health_worker:', ':brain:', ':thumbs_down:', ':frowning_face:']",5,False
3095,ineffectual therapy,[EM]pill[EM]woman gesturing NO[EM],1.0,0,emoji_annotations_text,"[':pill:', ':woman_gesturing_NO:']",[EM]woman gesturing NO[EM]pill[EM],"[':woman_gesturing_NO:', ':pill:']",2,False
3096,ineffectual therapy,[EM]mouse face[EM]woman health worker medium-dark skin tone[EM],0.5,1,baseline_text,"[':mouse_face:', ':woman_health_worker_medium-dark_skin_tone:']",[EM]woman health worker medium-dark skin tone[EM]mouse face[EM],"[':woman_health_worker_medium-dark_skin_tone:', ':mouse_face:']",2,False
3097,ineffectual therapy,[EM]violin[EM]pensive face[EM],0.1,2,semineg_text,"[':violin:', ':pensive_face:']",[EM]pensive face[EM]violin[EM],"[':pensive_face:', ':violin:']",2,False
3098,ineffectual therapy,[EM]rose[EM]play or pause button[EM],0.1,2,semineg_text,"[':rose:', ':play_or_pause_button:']",[EM]play or pause button[EM]rose[EM],"[':play_or_pause_button:', ':rose:']",2,False
3099,ineffectual therapy,[EM]water buffalo[EM]worried face[EM],0.1,2,semineg_text,"[':water_buffalo:', ':worried_face:']",[EM]worried face[EM]water buffalo[EM],"[':worried_face:', ':water_buffalo:']",2,False
3100,ineffectual therapy,[EM]water buffalo[EM]Japanese congratulations button[EM],0.1,2,semineg_text,"[':water_buffalo:', ':Japanese_congratulations_button:']",[EM]Japanese congratulations button[EM]water buffalo[EM],"[':Japanese_congratulations_button:', ':water_buffalo:']",2,False
3101,ineffectual therapy,[EM]water buffalo[EM]woman singer light skin tone[EM],0.1,2,semineg_text,"[':water_buffalo:', ':woman_singer_light_skin_tone:']",[EM]woman singer light skin tone[EM]water buffalo[EM],"[':woman_singer_light_skin_tone:', ':water_buffalo:']",2,False
3102,ineffectual therapy,[EM]water buffalo[EM]pig[EM],0.1,2,semineg_text,"[':water_buffalo:', ':pig:']",[EM]pig[EM]water buffalo[EM],"[':pig:', ':water_buffalo:']",2,False
3103,ineffectual therapy,[EM]mouse face[EM]triangular ruler[EM],0.1,2,semineg_text,"[':mouse_face:', ':triangular_ruler:']",[EM]triangular ruler[EM]mouse face[EM],"[':triangular_ruler:', ':mouse_face:']",2,False
3104,ineffectual therapy,[EM]kiss man man medium skin tone dark skin tone[EM]Tanzania[EM],0.05,3,randneg_text,"[':kiss_man_man_medium_skin_tone_dark_skin_tone:', ':Tanzania:']",[EM]Tanzania[EM]kiss man man medium skin tone dark skin tone[EM],"[':Tanzania:', ':kiss_man_man_medium_skin_tone_dark_skin_tone:']",2,False
3105,intelligent question,[EM]brain[EM]thinking face[EM],1.0,0,emoji_annotations_text,"[':brain:', ':thinking_face:']",[EM]thinking face[EM]brain[EM],"[':thinking_face:', ':brain:']",2,False
3106,intelligent question,[EM]brain[EM]red question mark[EM]speech balloon[EM],1.0,0,emoji_annotations_text,"[':brain:', ':red_question_mark:', ':speech_balloon:']",[EM]red question mark[EM]brain[EM]speech balloon[EM],"[':red_question_mark:', ':brain:', ':speech_balloon:']",3,False
3107,intelligent question,[EM]person raising hand[EM]brain[EM]thought balloon[EM]student[EM],1.0,0,emoji_annotations_text,"[':person_raising_hand:', ':brain:', ':thought_balloon:', ':student:']",[EM]brain[EM]person raising hand[EM]thought balloon[EM]student[EM],"[':brain:', ':person_raising_hand:', ':thought_balloon:', ':student:']",4,False
3108,intelligent question,[EM]man student[EM]red question mark[EM],1.0,0,emoji_annotations_text,"[':man_student:', ':red_question_mark:']",[EM]red question mark[EM]man student[EM],"[':red_question_mark:', ':man_student:']",2,False
3109,intelligent question,[EM]light bulb[EM]speaking head[EM]red question mark[EM],1.0,0,emoji_annotations_text,"[':light_bulb:', ':speaking_head:', ':red_question_mark:']",[EM]speaking head[EM]light bulb[EM]red question mark[EM],"[':speaking_head:', ':light_bulb:', ':red_question_mark:']",3,False
3110,intelligent question,[EM]thinking face[EM]nerd face[EM]red question mark[EM],1.0,0,emoji_annotations_text,"[':thinking_face:', ':nerd_face:', ':red_question_mark:']",[EM]nerd face[EM]thinking face[EM]red question mark[EM],"[':nerd_face:', ':thinking_face:', ':red_question_mark:']",3,False
3111,intelligent question,[EM]student[EM]brain[EM]red question mark[EM],1.0,0,emoji_annotations_text,"[':student:', ':brain:', ':red_question_mark:']",[EM]brain[EM]student[EM]red question mark[EM],"[':brain:', ':student:', ':red_question_mark:']",3,False
3112,intelligent question,[EM]face with monocle[EM]red question mark[EM],1.0,0,emoji_annotations_text,"[':face_with_monocle:', ':red_question_mark:']",[EM]red question mark[EM]face with monocle[EM],"[':red_question_mark:', ':face_with_monocle:']",2,False
3113,intelligent question,[EM]dolphin[EM]exclamation question mark[EM],0.5,1,baseline_text,"[':dolphin:', ':exclamation_question_mark:']",[EM]exclamation question mark[EM]dolphin[EM],"[':exclamation_question_mark:', ':dolphin:']",2,False
3114,intelligent question,[EM]dolphin[EM]pensive face[EM],0.1,2,semineg_text,"[':dolphin:', ':pensive_face:']",[EM]pensive face[EM]dolphin[EM],"[':pensive_face:', ':dolphin:']",2,False
3115,intelligent question,[EM]dolphin[EM]dragon[EM],0.1,2,semineg_text,"[':dolphin:', ':dragon:']",[EM]dragon[EM]dolphin[EM],"[':dragon:', ':dolphin:']",2,False
3116,intelligent question,[EM]O button (blood type)[EM]red heart[EM],0.1,2,semineg_text,"[':O_button_(blood_type):', ':red_heart:']",[EM]red heart[EM]O button (blood type)[EM],"[':red_heart:', ':O_button_(blood_type):']",2,False
3117,intelligent question,[EM]O button (blood type)[EM]face with head-bandage[EM],0.1,2,semineg_text,"[':O_button_(blood_type):', ':face_with_head-bandage:']",[EM]face with head-bandage[EM]O button (blood type)[EM],"[':face_with_head-bandage:', ':O_button_(blood_type):']",2,False
3118,intelligent question,[EM]door[EM]face with rolling eyes[EM],0.1,2,semineg_text,"[':door:', ':face_with_rolling_eyes:']",[EM]face with rolling eyes[EM]door[EM],"[':face_with_rolling_eyes:', ':door:']",2,False
3119,intelligent question,[EM]door[EM]upside-down face[EM],0.1,2,semineg_text,"[':door:', ':upside-down_face:']",[EM]upside-down face[EM]door[EM],"[':upside-down_face:', ':door:']",2,False
3120,intelligent question,[EM]door[EM]timer clock[EM],0.1,2,semineg_text,"[':door:', ':timer_clock:']",[EM]timer clock[EM]door[EM],"[':timer_clock:', ':door:']",2,False
3121,intelligent question,[EM]up-down arrow[EM]man gesturing NO light skin tone[EM],0.05,3,randneg_text,"[':up-down_arrow:', ':man_gesturing_NO_light_skin_tone:']",[EM]man gesturing NO light skin tone[EM]up-down arrow[EM],"[':man_gesturing_NO_light_skin_tone:', ':up-down_arrow:']",2,False
3122,intelligent life,[EM]thumbs up[EM]man teacher[EM],1.0,0,emoji_annotations_text,"[':thumbs_up:', ':man_teacher:']",[EM]man teacher[EM]thumbs up[EM],"[':man_teacher:', ':thumbs_up:']",2,False
3123,intelligent life,[EM]person standing[EM]woman standing[EM]man standing[EM],1.0,0,emoji_annotations_text,"[':person_standing:', ':woman_standing:', ':man_standing:']",[EM]woman standing[EM]person standing[EM]man standing[EM],"[':woman_standing:', ':person_standing:', ':man_standing:']",3,False
3124,intelligent life,[EM]student[EM]nerd face[EM],1.0,0,emoji_annotations_text,"[':student:', ':nerd_face:']",[EM]nerd face[EM]student[EM],"[':nerd_face:', ':student:']",2,False
3125,intelligent life,[EM]graduation cap[EM]alien[EM],1.0,0,emoji_annotations_text,"[':graduation_cap:', ':alien:']",[EM]alien[EM]graduation cap[EM],"[':alien:', ':graduation_cap:']",2,False
3126,intelligent life,[EM]robot[EM]paw prints[EM],1.0,0,emoji_annotations_text,"[':robot:', ':paw_prints:']",[EM]paw prints[EM]robot[EM],"[':paw_prints:', ':robot:']",2,False
3127,intelligent life,[EM]nerd face[EM]dog face[EM]fox[EM]bear[EM]squid[EM]deciduous tree[EM]spouting whale[EM]nerd face[EM],1.0,0,emoji_annotations_text,"[':nerd_face:', ':dog_face:', ':fox:', ':bear:', ':squid:', ':deciduous_tree:', ':spouting_whale:', ':nerd_face:']",[EM]dog face[EM]nerd face[EM]fox[EM]bear[EM]squid[EM]deciduous tree[EM]spouting whale[EM]nerd face[EM],"[':dog_face:', ':nerd_face:', ':fox:', ':bear:', ':squid:', ':deciduous_tree:', ':spouting_whale:', ':nerd_face:']",8,False
3128,intelligent life,[EM]man scientist[EM]microscope[EM]petri dish[EM]microbe[EM]brain[EM]brain[EM],1.0,0,emoji_annotations_text,"[':man_scientist:', ':microscope:', ':petri_dish:', ':microbe:', ':brain:', ':brain:']",[EM]microscope[EM]man scientist[EM]petri dish[EM]microbe[EM]brain[EM]brain[EM],"[':microscope:', ':man_scientist:', ':petri_dish:', ':microbe:', ':brain:', ':brain:']",6,False
3129,intelligent life,[EM]thinking face[EM]woman shrugging[EM],1.0,0,emoji_annotations_text,"[':thinking_face:', ':woman_shrugging:']",[EM]woman shrugging[EM]thinking face[EM],"[':woman_shrugging:', ':thinking_face:']",2,False
3130,intelligent life,[EM]dolphin[EM]pensive face[EM],0.5,1,baseline_text,"[':dolphin:', ':pensive_face:']",[EM]pensive face[EM]dolphin[EM],"[':pensive_face:', ':dolphin:']",2,False
3131,intelligent life,[EM]dolphin[EM]exclamation question mark[EM],0.1,2,semineg_text,"[':dolphin:', ':exclamation_question_mark:']",[EM]exclamation question mark[EM]dolphin[EM],"[':exclamation_question_mark:', ':dolphin:']",2,False
3132,intelligent life,[EM]dolphin[EM]dragon[EM],0.1,2,semineg_text,"[':dolphin:', ':dragon:']",[EM]dragon[EM]dolphin[EM],"[':dragon:', ':dolphin:']",2,False
3133,intelligent life,[EM]O button (blood type)[EM]red heart[EM],0.1,2,semineg_text,"[':O_button_(blood_type):', ':red_heart:']",[EM]red heart[EM]O button (blood type)[EM],"[':red_heart:', ':O_button_(blood_type):']",2,False
3134,intelligent life,[EM]O button (blood type)[EM]face with head-bandage[EM],0.1,2,semineg_text,"[':O_button_(blood_type):', ':face_with_head-bandage:']",[EM]face with head-bandage[EM]O button (blood type)[EM],"[':face_with_head-bandage:', ':O_button_(blood_type):']",2,False
3135,intelligent life,[EM]door[EM]face with rolling eyes[EM],0.1,2,semineg_text,"[':door:', ':face_with_rolling_eyes:']",[EM]face with rolling eyes[EM]door[EM],"[':face_with_rolling_eyes:', ':door:']",2,False
3136,intelligent life,[EM]door[EM]upside-down face[EM],0.1,2,semineg_text,"[':door:', ':upside-down_face:']",[EM]upside-down face[EM]door[EM],"[':upside-down_face:', ':door:']",2,False
3137,intelligent life,[EM]door[EM]timer clock[EM],0.1,2,semineg_text,"[':door:', ':timer_clock:']",[EM]timer clock[EM]door[EM],"[':timer_clock:', ':door:']",2,False
3138,intelligent life,[EM]person tipping hand medium-dark skin tone[EM]man cartwheeling light skin tone[EM],0.05,3,randneg_text,"[':person_tipping_hand_medium-dark_skin_tone:', ':man_cartwheeling_light_skin_tone:']",[EM]man cartwheeling light skin tone[EM]person tipping hand medium-dark skin tone[EM],"[':man_cartwheeling_light_skin_tone:', ':person_tipping_hand_medium-dark_skin_tone:']",2,False
3139,intelligent solution,[EM]brain[EM]light bulb[EM],1.0,0,emoji_annotations_text,"[':brain:', ':light_bulb:']",[EM]light bulb[EM]brain[EM],"[':light_bulb:', ':brain:']",2,False
3140,intelligent solution,[EM]brain[EM]red exclamation mark[EM]red exclamation mark[EM],1.0,0,emoji_annotations_text,"[':brain:', ':red_exclamation_mark:', ':red_exclamation_mark:']",[EM]red exclamation mark[EM]brain[EM]red exclamation mark[EM],"[':red_exclamation_mark:', ':brain:', ':red_exclamation_mark:']",3,False
3141,intelligent solution,[EM]nerd face[EM]magnifying glass tilted left[EM],1.0,0,emoji_annotations_text,"[':nerd_face:', ':magnifying_glass_tilted_left:']",[EM]magnifying glass tilted left[EM]nerd face[EM],"[':magnifying_glass_tilted_left:', ':nerd_face:']",2,False
3142,intelligent solution,[EM]graduation cap[EM]test tube[EM],1.0,0,emoji_annotations_text,"[':graduation_cap:', ':test_tube:']",[EM]test tube[EM]graduation cap[EM],"[':test_tube:', ':graduation_cap:']",2,False
3143,intelligent solution,[EM]light bulb[EM]check mark button[EM],1.0,0,emoji_annotations_text,"[':light_bulb:', ':check_mark_button:']",[EM]check mark button[EM]light bulb[EM],"[':check_mark_button:', ':light_bulb:']",2,False
3144,intelligent solution,[EM]nerd face[EM]light bulb[EM],1.0,0,emoji_annotations_text,"[':nerd_face:', ':light_bulb:']",[EM]light bulb[EM]nerd face[EM],"[':light_bulb:', ':nerd_face:']",2,False
3145,intelligent solution,[EM]thinking face[EM]thought balloon[EM]light bulb[EM]brain[EM],1.0,0,emoji_annotations_text,"[':thinking_face:', ':thought_balloon:', ':light_bulb:', ':brain:']",[EM]thought balloon[EM]thinking face[EM]light bulb[EM]brain[EM],"[':thought_balloon:', ':thinking_face:', ':light_bulb:', ':brain:']",4,False
3146,intelligent solution,[EM]brain[EM]hundred points[EM],1.0,0,emoji_annotations_text,"[':brain:', ':hundred_points:']",[EM]hundred points[EM]brain[EM],"[':hundred_points:', ':brain:']",2,False
3147,intelligent solution,[EM]dolphin[EM]dragon[EM],0.5,1,baseline_text,"[':dolphin:', ':dragon:']",[EM]dragon[EM]dolphin[EM],"[':dragon:', ':dolphin:']",2,False
3148,intelligent solution,[EM]dolphin[EM]exclamation question mark[EM],0.1,2,semineg_text,"[':dolphin:', ':exclamation_question_mark:']",[EM]exclamation question mark[EM]dolphin[EM],"[':exclamation_question_mark:', ':dolphin:']",2,False
3149,intelligent solution,[EM]dolphin[EM]pensive face[EM],0.1,2,semineg_text,"[':dolphin:', ':pensive_face:']",[EM]pensive face[EM]dolphin[EM],"[':pensive_face:', ':dolphin:']",2,False
3150,intelligent solution,[EM]O button (blood type)[EM]red heart[EM],0.1,2,semineg_text,"[':O_button_(blood_type):', ':red_heart:']",[EM]red heart[EM]O button (blood type)[EM],"[':red_heart:', ':O_button_(blood_type):']",2,False
3151,intelligent solution,[EM]O button (blood type)[EM]face with head-bandage[EM],0.1,2,semineg_text,"[':O_button_(blood_type):', ':face_with_head-bandage:']",[EM]face with head-bandage[EM]O button (blood type)[EM],"[':face_with_head-bandage:', ':O_button_(blood_type):']",2,False
3152,intelligent solution,[EM]door[EM]face with rolling eyes[EM],0.1,2,semineg_text,"[':door:', ':face_with_rolling_eyes:']",[EM]face with rolling eyes[EM]door[EM],"[':face_with_rolling_eyes:', ':door:']",2,False
3153,intelligent solution,[EM]door[EM]upside-down face[EM],0.1,2,semineg_text,"[':door:', ':upside-down_face:']",[EM]upside-down face[EM]door[EM],"[':upside-down_face:', ':door:']",2,False
