,sentence1,sentence2,score,label,label_name,emoji_list,shuffled_sentence2,shuffled_emoji_list,num_emojis,is_repeating_emojis
2757,high risk,[EM]mount fuji[EM]skull and crossbones[EM]biohazard[EM],1.0,0,emoji_annotations_text,"[':mount_fuji:', ':skull_and_crossbones:', ':biohazard:']",[EM]skull and crossbones[EM]mount fuji[EM]biohazard[EM],"[':skull_and_crossbones:', ':mount_fuji:', ':biohazard:']",3,False
2637,high forehead,[EM]up arrow[EM]woman bald[EM],1.0,0,emoji_annotations_text,"[':up_arrow:', ':woman_bald:']",[EM]woman bald[EM]up arrow[EM],"[':woman_bald:', ':up_arrow:']",2,False
34,big voice,[EM]loudspeaker[EM]speaking head[EM],1.0,0,emoji_annotations_text,"[':loudspeaker:', ':speaking_head:']",[EM]speaking head[EM]loudspeaker[EM],"[':speaking_head:', ':loudspeaker:']",2,False
2353,clear case,[EM]eyes[EM]speaking head[EM],1.0,0,emoji_annotations_text,"[':eyes:', ':speaking_head:']",[EM]speaking head[EM]eyes[EM],"[':speaking_head:', ':eyes:']",2,False
3604,sound approach,[EM]brain[EM]speaker high volume[EM]person walking[EM],1.0,0,emoji_annotations_text,"[':brain:', ':speaker_high_volume:', ':person_walking:']",[EM]speaker high volume[EM]brain[EM]person walking[EM],"[':speaker_high_volume:', ':brain:', ':person_walking:']",3,False
1209,heavy load,[EM]man lifting weights[EM]package[EM],1.0,0,emoji_annotations_text,"[':man_lifting_weights:', ':package:']",[EM]package[EM]man lifting weights[EM],"[':package:', ':man_lifting_weights:']",2,False
1456,dull mood,[EM]confused face[EM]expressionless face[EM]face without mouth[EM],1.0,0,emoji_annotations_text,"[':confused_face:', ':expressionless_face:', ':face_without_mouth:']",[EM]expressionless face[EM]confused face[EM]face without mouth[EM],"[':expressionless_face:', ':confused_face:', ':face_without_mouth:']",3,False
3005,domestic worry,[EM]house[EM]confounded face[EM],1.0,0,emoji_annotations_text,"[':house:', ':confounded_face:']",[EM]confounded face[EM]house[EM],"[':confounded_face:', ':house:']",2,False
2231,warm body,[EM]movie camera[EM]woman tipping hand[EM]red heart[EM]man zombie[EM],1.0,0,emoji_annotations_text,"[':movie_camera:', ':woman_tipping_hand:', ':red_heart:', ':man_zombie:']",[EM]woman tipping hand[EM]movie camera[EM]red heart[EM]man zombie[EM],"[':woman_tipping_hand:', ':movie_camera:', ':red_heart:', ':man_zombie:']",4,False
3074,ineffectual ruler,[EM]technologist[EM]woman technologist[EM]man technologist[EM]thumbs down[EM]thumbs down[EM],1.0,0,emoji_annotations_text,"[':technologist:', ':woman_technologist:', ':man_technologist:', ':thumbs_down:', ':thumbs_down:']",[EM]woman technologist[EM]technologist[EM]man technologist[EM]thumbs down[EM]thumbs down[EM],"[':woman_technologist:', ':technologist:', ':man_technologist:', ':thumbs_down:', ':thumbs_down:']",5,False
2858,cool relation,[EM]COOL button[EM]pancakes[EM],0.5,1,baseline_text,"[':COOL_button:', ':pancakes:']",[EM]pancakes[EM]COOL button[EM],"[':pancakes:', ':COOL_button:']",2,False
1127,common housefly,[EM]face with thermometer[EM]dove[EM],0.5,1,baseline_text,"[':face_with_thermometer:', ':dove:']",[EM]dove[EM]face with thermometer[EM],"[':dove:', ':face_with_thermometer:']",2,False
795,far journey,[EM]dashing away[EM]left luggage[EM],0.5,1,baseline_text,"[':dashing_away:', ':left_luggage:']",[EM]left luggage[EM]dashing away[EM],"[':left_luggage:', ':dashing_away:']",2,False
2376,clear idea,[EM]rainbow[EM]light bulb[EM],0.5,1,baseline_text,"[':rainbow:', ':light_bulb:']",[EM]light bulb[EM]rainbow[EM],"[':light_bulb:', ':rainbow:']",2,False
720,short flight,[EM]tram car[EM]airplane[EM],0.5,1,baseline_text,"[':tram_car:', ':airplane:']",[EM]airplane[EM]tram car[EM],"[':airplane:', ':tram_car:']",2,False
2135,wrong assumption,[EM]hollow red circle[EM]thinking face[EM],0.5,1,baseline_text,"[':hollow_red_circle:', ':thinking_face:']",[EM]thinking face[EM]hollow red circle[EM],"[':thinking_face:', ':hollow_red_circle:']",2,False
413,dark undercurrent,[EM]new moon[EM]information[EM],0.5,1,baseline_text,"[':new_moon:', ':information:']",[EM]information[EM]new moon[EM],"[':information:', ':new_moon:']",2,False
2761,high risk,[EM]high voltage[EM]radioactive[EM],0.5,1,baseline_text,"[':high_voltage:', ':radioactive:']",[EM]radioactive[EM]high voltage[EM],"[':radioactive:', ':high_voltage:']",2,False
2681,high building,[EM]high voltage[EM]office building[EM],0.5,1,baseline_text,"[':high_voltage:', ':office_building:']",[EM]office building[EM]high voltage[EM],"[':office_building:', ':high_voltage:']",2,False
1412,ample waistline,[EM]running shirt[EM],0.5,1,baseline_text,[':running_shirt:'],[EM]running shirt[EM],[':running_shirt:'],1,False
701,short money,[EM]tram car[EM]money bag[EM],0.5,1,baseline_text,"[':tram_car:', ':money_bag:']",[EM]money bag[EM]tram car[EM],"[':money_bag:', ':tram_car:']",2,False
3096,ineffectual therapy,[EM]mouse face[EM]woman health worker medium-dark skin tone[EM],0.5,1,baseline_text,"[':mouse_face:', ':woman_health_worker_medium-dark_skin_tone:']",[EM]woman health worker medium-dark skin tone[EM]mouse face[EM],"[':woman_health_worker_medium-dark_skin_tone:', ':mouse_face:']",2,False
840,far country,[EM]dashing away[EM]map of Japan[EM],0.5,1,baseline_text,"[':dashing_away:', ':map_of_Japan:']",[EM]map of Japan[EM]dashing away[EM],"[':map_of_Japan:', ':dashing_away:']",2,False
1635,low supply,[EM]speaker low volume[EM]electric plug[EM],0.5,1,baseline_text,"[':speaker_low_volume:', ':electric_plug:']",[EM]electric plug[EM]speaker low volume[EM],"[':electric_plug:', ':speaker_low_volume:']",2,False
2821,high point,[EM]high voltage[EM]index pointing up[EM],0.5,1,baseline_text,"[':high_voltage:', ':index_pointing_up:']",[EM]index pointing up[EM]high voltage[EM],"[':index_pointing_up:', ':high_voltage:']",2,False
777,short life,[EM]tram[EM]pensive face[EM],0.5,1,baseline_text,"[':tram:', ':pensive_face:']",[EM]pensive face[EM]tram[EM],"[':pensive_face:', ':tram:']",2,False
2519,deep cut,[EM]thinking face[EM]scissors[EM],0.5,1,baseline_text,"[':thinking_face:', ':scissors:']",[EM]scissors[EM]thinking face[EM],"[':scissors:', ':thinking_face:']",2,False
59,big group,[EM]grinning face[EM]reminder ribbon[EM],0.5,1,baseline_text,"[':grinning_face:', ':reminder_ribbon:']",[EM]reminder ribbon[EM]grinning face[EM],"[':reminder_ribbon:', ':grinning_face:']",2,False
1829,critical shortage,[EM]unamused face[EM],0.5,1,baseline_text,[':unamused_face:'],[EM]unamused face[EM],[':unamused_face:'],1,False
935,dirty dish,[EM]factory[EM]satellite antenna[EM],0.5,1,baseline_text,"[':factory:', ':satellite_antenna:']",[EM]satellite antenna[EM]factory[EM],"[':satellite_antenna:', ':factory:']",2,False
2304,clear complexion,[EM]rainbow[EM]artist palette[EM],0.5,1,baseline_text,"[':rainbow:', ':artist_palette:']",[EM]artist palette[EM]rainbow[EM],"[':artist_palette:', ':rainbow:']",2,False
3317,dry climate,[EM]cloud with rain[EM]fish[EM],0.5,1,baseline_text,"[':cloud_with_rain:', ':fish:']",[EM]fish[EM]cloud with rain[EM],"[':fish:', ':cloud_with_rain:']",2,False
2875,cool reception,[EM]COOL button[EM]bellhop bell[EM],0.5,1,baseline_text,"[':COOL_button:', ':bellhop_bell:']",[EM]bellhop bell[EM]COOL button[EM],"[':bellhop_bell:', ':COOL_button:']",2,False
3402,foreign nation,[EM]sneezing face[EM]Mauritius[EM],0.5,1,baseline_text,"[':sneezing_face:', ':Mauritius:']",[EM]Mauritius[EM]sneezing face[EM],"[':Mauritius:', ':sneezing_face:']",2,False
870,average merit,[EM]unamused face[EM]trophy[EM],0.5,1,baseline_text,"[':unamused_face:', ':trophy:']",[EM]trophy[EM]unamused face[EM],"[':trophy:', ':unamused_face:']",2,False
1395,ample supply,[EM]electric plug[EM],0.5,1,baseline_text,[':electric_plug:'],[EM]electric plug[EM],[':electric_plug:'],1,False
606,short holiday,[EM]tram[EM]menorah[EM],0.5,1,baseline_text,"[':tram:', ':menorah:']",[EM]menorah[EM]tram[EM],"[':menorah:', ':tram:']",2,False
127,big day,[EM]grinning face[EM]bouquet[EM],0.5,1,baseline_text,"[':grinning_face:', ':bouquet:']",[EM]bouquet[EM]grinning face[EM],"[':bouquet:', ':grinning_face:']",2,False
1914,thin soup,[EM]cocktail glass[EM]spoon[EM],0.5,1,baseline_text,"[':cocktail_glass:', ':spoon:']",[EM]spoon[EM]cocktail glass[EM],"[':spoon:', ':cocktail_glass:']",2,False
1582,cozy room,[EM]house with garden[EM]women’s room[EM],0.5,1,baseline_text,"[':house_with_garden:', ':women’s_room:']",[EM]women’s room[EM]house with garden[EM],"[':women’s_room:', ':house_with_garden:']",2,False
1446,remarkable sight,[EM]eyes[EM],0.5,1,baseline_text,[':eyes:'],[EM]eyes[EM],[':eyes:'],1,False
3249,dry paint,[EM]cloud with rain[EM]artist palette[EM],0.5,1,baseline_text,"[':cloud_with_rain:', ':artist_palette:']",[EM]artist palette[EM]cloud with rain[EM],"[':artist_palette:', ':cloud_with_rain:']",2,False
3334,effective step,[EM]ambulance[EM]motor scooter[EM],0.5,1,baseline_text,"[':ambulance:', ':motor_scooter:']",[EM]motor scooter[EM]ambulance[EM],"[':motor_scooter:', ':ambulance:']",2,False
1548,dull glow,[EM]nerd face[EM]glowing star[EM],0.5,1,baseline_text,"[':nerd_face:', ':glowing_star:']",[EM]glowing star[EM]nerd face[EM],"[':glowing_star:', ':nerd_face:']",2,False
144,hot doll,[EM]hot pepper[EM]Japanese dolls[EM],0.5,1,baseline_text,"[':hot_pepper:', ':Japanese_dolls:']",[EM]Japanese dolls[EM]hot pepper[EM],"[':Japanese_dolls:', ':hot_pepper:']",2,False
229,hot temper,[EM]hot springs[EM]face with thermometer[EM],0.5,1,baseline_text,"[':hot_springs:', ':face_with_thermometer:']",[EM]face with thermometer[EM]hot springs[EM],"[':face_with_thermometer:', ':hot_springs:']",2,False
1037,common procedure,[EM]face with thermometer[EM]chains[EM],0.5,1,baseline_text,"[':face_with_thermometer:', ':chains:']",[EM]chains[EM]face with thermometer[EM],"[':chains:', ':face_with_thermometer:']",2,False
3164,constant lover,[EM]O button (blood type)[EM]red heart[EM],0.5,1,baseline_text,"[':O_button_(blood_type):', ':red_heart:']",[EM]red heart[EM]O button (blood type)[EM],"[':red_heart:', ':O_button_(blood_type):']",2,False
2271,warm coat,[EM]hot springs[EM]coat[EM],0.5,1,baseline_text,"[':hot_springs:', ':coat:']",[EM]coat[EM]hot springs[EM],"[':coat:', ':hot_springs:']",2,False
299,bright sun,[EM]bright button[EM]sun[EM],0.5,1,baseline_text,"[':bright_button:', ':sun:']",[EM]sun[EM]bright button[EM],"[':sun:', ':bright_button:']",2,False
2909,cool breeze,[EM]COOL button[EM]leaf fluttering in wind[EM],0.5,1,baseline_text,"[':COOL_button:', ':leaf_fluttering_in_wind:']",[EM]leaf fluttering in wind[EM]COOL button[EM],"[':leaf_fluttering_in_wind:', ':COOL_button:']",2,False
1262,full auditorium,[EM]full moon[EM]person bouncing ball[EM],0.5,1,baseline_text,"[':full_moon:', ':person_bouncing_ball:']",[EM]person bouncing ball[EM]full moon[EM],"[':person_bouncing_ball:', ':full_moon:']",2,False
26,big expenditure,[EM]grinning face[EM]person in suit levitating[EM],0.1,2,semineg_text,"[':grinning_face:', ':person_in_suit_levitating:']",[EM]person in suit levitating[EM]grinning face[EM],"[':person_in_suit_levitating:', ':grinning_face:']",2,False
3544,fresh scent,[EM]speaker high volume[EM]ghost[EM],0.1,2,semineg_text,"[':speaker_high_volume:', ':ghost:']",[EM]ghost[EM]speaker high volume[EM],"[':ghost:', ':speaker_high_volume:']",2,False
1551,dull glow,[EM]nerd face[EM]cityscape at dusk[EM],0.1,2,semineg_text,"[':nerd_face:', ':cityscape_at_dusk:']",[EM]cityscape at dusk[EM]nerd face[EM],"[':cityscape_at_dusk:', ':nerd_face:']",2,False
2950,inadequate training,[EM]thermometer[EM]medical symbol[EM],0.1,2,semineg_text,"[':thermometer:', ':medical_symbol:']",[EM]medical symbol[EM]thermometer[EM],"[':medical_symbol:', ':thermometer:']",2,False
814,far side,[EM]OK button[EM]people wrestling[EM],0.1,2,semineg_text,"[':OK_button:', ':people_wrestling:']",[EM]people wrestling[EM]OK button[EM],"[':people_wrestling:', ':OK_button:']",2,False
1817,critical temperature,[EM]unamused face[EM]radio button[EM],0.1,2,semineg_text,"[':unamused_face:', ':radio_button:']",[EM]radio button[EM]unamused face[EM],"[':radio_button:', ':unamused_face:']",2,False
1709,low reservoir,[EM]speaker low volume[EM]sun[EM],0.1,2,semineg_text,"[':speaker_low_volume:', ':sun:']",[EM]sun[EM]speaker low volume[EM],"[':sun:', ':speaker_low_volume:']",2,False
748,short month,[EM]tram[EM]pensive face[EM],0.1,2,semineg_text,"[':tram:', ':pensive_face:']",[EM]pensive face[EM]tram[EM],"[':pensive_face:', ':tram:']",2,False
2556,deep emotion,[EM]thinking face[EM]scissors[EM],0.1,2,semineg_text,"[':thinking_face:', ':scissors:']",[EM]scissors[EM]thinking face[EM],"[':scissors:', ':thinking_face:']",2,False
2226,warm room,[EM]hot springs[EM]coat[EM],0.1,2,semineg_text,"[':hot_springs:', ':coat:']",[EM]coat[EM]hot springs[EM],"[':coat:', ':hot_springs:']",2,False
2770,high risk,[EM]high voltage[EM]national park[EM],0.1,2,semineg_text,"[':high_voltage:', ':national_park:']",[EM]national park[EM]high voltage[EM],"[':national_park:', ':high_voltage:']",2,False
2707,high mountain,[EM]high voltage[EM]office building[EM],0.1,2,semineg_text,"[':high_voltage:', ':office_building:']",[EM]office building[EM]high voltage[EM],"[':office_building:', ':high_voltage:']",2,False
607,short holiday,[EM]tram[EM]shallow pan of food[EM],0.1,2,semineg_text,"[':tram:', ':shallow_pan_of_food:']",[EM]shallow pan of food[EM]tram[EM],"[':shallow_pan_of_food:', ':tram:']",2,False
2492,deep trance,[EM]thinking face[EM]face screaming in fear[EM],0.1,2,semineg_text,"[':thinking_face:', ':face_screaming_in_fear:']",[EM]face screaming in fear[EM]thinking face[EM],"[':face_screaming_in_fear:', ':thinking_face:']",2,False
2828,high point,[EM]high voltage[EM]office building[EM],0.1,2,semineg_text,"[':high_voltage:', ':office_building:']",[EM]office building[EM]high voltage[EM],"[':office_building:', ':high_voltage:']",2,False
856,average people,[EM]dashing away[EM]left luggage[EM],0.1,2,semineg_text,"[':dashing_away:', ':left_luggage:']",[EM]left luggage[EM]dashing away[EM],"[':left_luggage:', ':dashing_away:']",2,False
2671,high hope,[EM]high voltage[EM]index pointing up[EM],0.1,2,semineg_text,"[':high_voltage:', ':index_pointing_up:']",[EM]index pointing up[EM]high voltage[EM],"[':index_pointing_up:', ':high_voltage:']",2,False
956,dirty slum,[EM]factory[EM]flexed biceps[EM],0.1,2,semineg_text,"[':factory:', ':flexed_biceps:']",[EM]flexed biceps[EM]factory[EM],"[':flexed_biceps:', ':factory:']",2,False
341,bright room,[EM]new moon[EM]person in suit levitating[EM],0.1,2,semineg_text,"[':new_moon:', ':person_in_suit_levitating:']",[EM]person in suit levitating[EM]new moon[EM],"[':person_in_suit_levitating:', ':new_moon:']",2,False
1215,heavy load,[EM]check mark[EM]anchor[EM],0.1,2,semineg_text,"[':check_mark:', ':anchor:']",[EM]anchor[EM]check mark[EM],"[':anchor:', ':check_mark:']",2,False
3270,dry land,[EM]cloud with rain[EM]fish[EM],0.1,2,semineg_text,"[':cloud_with_rain:', ':fish:']",[EM]fish[EM]cloud with rain[EM],"[':fish:', ':cloud_with_rain:']",2,False
541,right answer,[EM]down-right arrow[EM]raised back of hand[EM],0.1,2,semineg_text,"[':down-right_arrow:', ':raised_back_of_hand:']",[EM]raised back of hand[EM]down-right arrow[EM],"[':raised_back_of_hand:', ':down-right_arrow:']",2,False
2711,high mountain,[EM]high voltage[EM]index pointing up[EM],0.1,2,semineg_text,"[':high_voltage:', ':index_pointing_up:']",[EM]index pointing up[EM]high voltage[EM],"[':index_pointing_up:', ':high_voltage:']",2,False
3456,delicate china,[EM]sneezing face[EM]cityscape[EM],0.1,2,semineg_text,"[':sneezing_face:', ':cityscape:']",[EM]cityscape[EM]sneezing face[EM],"[':cityscape:', ':sneezing_face:']",2,False
1022,dirty fighter,[EM]factory[EM]footprints[EM],0.1,2,semineg_text,"[':factory:', ':footprints:']",[EM]footprints[EM]factory[EM],"[':footprints:', ':factory:']",2,False
1221,heavy load,[EM]full moon[EM]pensive face[EM],0.1,2,semineg_text,"[':full_moon:', ':pensive_face:']",[EM]pensive face[EM]full moon[EM],"[':pensive_face:', ':full_moon:']",2,False
2897,cool room,[EM]disappointed face[EM]BACK arrow[EM],0.1,2,semineg_text,"[':disappointed_face:', ':BACK_arrow:']",[EM]BACK arrow[EM]disappointed face[EM],"[':BACK_arrow:', ':disappointed_face:']",2,False
525,right decision,[EM]right arrow[EM]person raising hand[EM],0.1,2,semineg_text,"[':right_arrow:', ':person_raising_hand:']",[EM]person raising hand[EM]right arrow[EM],"[':person_raising_hand:', ':right_arrow:']",2,False
2507,deep sigh,[EM]thinking face[EM]frowning face with open mouth[EM],0.1,2,semineg_text,"[':thinking_face:', ':frowning_face_with_open_mouth:']",[EM]frowning face with open mouth[EM]thinking face[EM],"[':frowning_face_with_open_mouth:', ':thinking_face:']",2,False
527,right decision,[EM]backhand index pointing right[EM]motorway[EM],0.1,2,semineg_text,"[':backhand_index_pointing_right:', ':motorway:']",[EM]motorway[EM]backhand index pointing right[EM],"[':motorway:', ':backhand_index_pointing_right:']",2,False
3098,ineffectual therapy,[EM]rose[EM]play or pause button[EM],0.1,2,semineg_text,"[':rose:', ':play_or_pause_button:']",[EM]play or pause button[EM]rose[EM],"[':play_or_pause_button:', ':rose:']",2,False
3136,intelligent life,[EM]door[EM]upside-down face[EM],0.1,2,semineg_text,"[':door:', ':upside-down_face:']",[EM]upside-down face[EM]door[EM],"[':upside-down_face:', ':door:']",2,False
491,right hand,[EM]right arrow[EM]person raising hand[EM],0.1,2,semineg_text,"[':right_arrow:', ':person_raising_hand:']",[EM]person raising hand[EM]right arrow[EM],"[':person_raising_hand:', ':right_arrow:']",2,False
2069,wrong cheating,[EM]hollow red circle[EM]motorway[EM],0.1,2,semineg_text,"[':hollow_red_circle:', ':motorway:']",[EM]motorway[EM]hollow red circle[EM],"[':motorway:', ':hollow_red_circle:']",2,False
198,hot topic,[EM]hot pepper[EM]cook[EM],0.1,2,semineg_text,"[':hot_pepper:', ':cook:']",[EM]cook[EM]hot pepper[EM],"[':cook:', ':hot_pepper:']",2,False
357,dark shadow,[EM]bright button[EM]crystal ball[EM],0.1,2,semineg_text,"[':bright_button:', ':crystal_ball:']",[EM]crystal ball[EM]bright button[EM],"[':crystal_ball:', ':bright_button:']",2,False
1898,thin oil,[EM]cocktail glass[EM]spoon[EM],0.1,2,semineg_text,"[':cocktail_glass:', ':spoon:']",[EM]spoon[EM]cocktail glass[EM],"[':spoon:', ':cocktail_glass:']",2,False
2346,clear air,[EM]rainbow[EM]glass of milk[EM],0.1,2,semineg_text,"[':rainbow:', ':glass_of_milk:']",[EM]glass of milk[EM]rainbow[EM],"[':glass_of_milk:', ':rainbow:']",2,False
3031,domestic happiness,[EM]water buffalo[EM]worried face[EM],0.1,2,semineg_text,"[':water_buffalo:', ':worried_face:']",[EM]worried face[EM]water buffalo[EM],"[':worried_face:', ':water_buffalo:']",2,False
1555,dull glow,[EM]house with garden[EM]women’s room[EM],0.1,2,semineg_text,"[':house_with_garden:', ':women’s_room:']",[EM]women’s room[EM]house with garden[EM],"[':women’s_room:', ':house_with_garden:']",2,False
2787,high opinion,[EM]high voltage[EM]thermometer[EM],0.1,2,semineg_text,"[':high_voltage:', ':thermometer:']",[EM]thermometer[EM]high voltage[EM],"[':thermometer:', ':high_voltage:']",2,False
1281,full attention,[EM]check mark[EM]fog[EM],0.1,2,semineg_text,"[':check_mark:', ':fog:']",[EM]fog[EM]check mark[EM],"[':fog:', ':check_mark:']",2,False
2359,clear case,[EM]rainbow[EM]artist palette[EM],0.1,2,semineg_text,"[':rainbow:', ':artist_palette:']",[EM]artist palette[EM]rainbow[EM],"[':artist_palette:', ':rainbow:']",2,False
322,bright dress,[EM]new moon[EM]person in suit levitating[EM],0.1,2,semineg_text,"[':new_moon:', ':person_in_suit_levitating:']",[EM]person in suit levitating[EM]new moon[EM],"[':person_in_suit_levitating:', ':new_moon:']",2,False
2687,high building,[EM]high voltage[EM]office building[EM],0.1,2,semineg_text,"[':high_voltage:', ':office_building:']",[EM]office building[EM]high voltage[EM],"[':office_building:', ':high_voltage:']",2,False
2187,warm greeting,[EM]tropical fish[EM]reminder ribbon[EM],0.1,2,semineg_text,"[':tropical_fish:', ':reminder_ribbon:']",[EM]reminder ribbon[EM]tropical fish[EM],"[':reminder_ribbon:', ':tropical_fish:']",2,False
3582,fresh air,[EM]speaker high volume[EM]wastebasket[EM],0.1,2,semineg_text,"[':speaker_high_volume:', ':wastebasket:']",[EM]wastebasket[EM]speaker high volume[EM],"[':wastebasket:', ':speaker_high_volume:']",2,False
1917,thin soup,[EM]cocktail glass[EM]left-right arrow[EM],0.1,2,semineg_text,"[':cocktail_glass:', ':left-right_arrow:']",[EM]left-right arrow[EM]cocktail glass[EM],"[':left-right_arrow:', ':cocktail_glass:']",2,False
940,dirty dish,[EM]factory[EM]money-mouth face[EM],0.1,2,semineg_text,"[':factory:', ':money-mouth_face:']",[EM]money-mouth face[EM]factory[EM],"[':money-mouth_face:', ':factory:']",2,False
843,far country,[EM]dashing away[EM]snow-capped mountain[EM],0.1,2,semineg_text,"[':dashing_away:', ':snow-capped_mountain:']",[EM]snow-capped mountain[EM]dashing away[EM],"[':snow-capped_mountain:', ':dashing_away:']",2,False
1169,common parlance,[EM]face with thermometer[EM]dove[EM],0.1,2,semineg_text,"[':face_with_thermometer:', ':dove:']",[EM]dove[EM]face with thermometer[EM],"[':dove:', ':face_with_thermometer:']",2,False
3319,dry climate,[EM]cloud with rain[EM]tractor[EM],0.1,2,semineg_text,"[':cloud_with_rain:', ':tractor:']",[EM]tractor[EM]cloud with rain[EM],"[':tractor:', ':cloud_with_rain:']",2,False
1166,common parlance,[EM]face with thermometer[EM]tractor[EM],0.1,2,semineg_text,"[':face_with_thermometer:', ':tractor:']",[EM]tractor[EM]face with thermometer[EM],"[':tractor:', ':face_with_thermometer:']",2,False
3222,internal sense,[EM]door[EM]timer clock[EM],0.1,2,semineg_text,"[':door:', ':timer_clock:']",[EM]timer clock[EM]door[EM],"[':timer_clock:', ':door:']",2,False
786,short life,[EM]tram[EM]closed book[EM],0.1,2,semineg_text,"[':tram:', ':closed_book:']",[EM]closed book[EM]tram[EM],"[':closed_book:', ':tram:']",2,False
3217,internal sense,[EM]dolphin[EM]pensive face[EM],0.1,2,semineg_text,"[':dolphin:', ':pensive_face:']",[EM]pensive face[EM]dolphin[EM],"[':pensive_face:', ':dolphin:']",2,False
888,average size,[EM]dashing away[EM]snow-capped mountain[EM],0.1,2,semineg_text,"[':dashing_away:', ':snow-capped_mountain:']",[EM]snow-capped mountain[EM]dashing away[EM],"[':snow-capped_mountain:', ':dashing_away:']",2,False
9,big business,[EM]grinning face[EM]sad but relieved face[EM],0.1,2,semineg_text,"[':grinning_face:', ':sad_but_relieved_face:']",[EM]sad but relieved face[EM]grinning face[EM],"[':sad_but_relieved_face:', ':grinning_face:']",2,False
2432,clear water,[EM]rainbow[EM]FREE button[EM],0.1,2,semineg_text,"[':rainbow:', ':FREE_button:']",[EM]FREE button[EM]rainbow[EM],"[':FREE_button:', ':rainbow:']",2,False
826,far trek,[EM]dashing away[EM]left luggage[EM],0.1,2,semineg_text,"[':dashing_away:', ':left_luggage:']",[EM]left luggage[EM]dashing away[EM],"[':left_luggage:', ':dashing_away:']",2,False
2088,wrong way,[EM]hollow red circle[EM]hospital[EM],0.1,2,semineg_text,"[':hollow_red_circle:', ':hospital:']",[EM]hospital[EM]hollow red circle[EM],"[':hospital:', ':hollow_red_circle:']",2,False
1932,thin air,[EM]cocktail glass[EM]oil drum[EM],0.1,2,semineg_text,"[':cocktail_glass:', ':oil_drum:']",[EM]oil drum[EM]cocktail glass[EM],"[':oil_drum:', ':cocktail_glass:']",2,False
3438,exotic cuisine,[EM]sneezing face[EM]Mauritius[EM],0.1,2,semineg_text,"[':sneezing_face:', ':Mauritius:']",[EM]Mauritius[EM]sneezing face[EM],"[':Mauritius:', ':sneezing_face:']",2,False
1097,common nuisance,[EM]face with thermometer[EM]man[EM],0.1,2,semineg_text,"[':face_with_thermometer:', ':man:']",[EM]man[EM]face with thermometer[EM],"[':man:', ':face_with_thermometer:']",2,False
3099,ineffectual therapy,[EM]water buffalo[EM]worried face[EM],0.1,2,semineg_text,"[':water_buffalo:', ':worried_face:']",[EM]worried face[EM]water buffalo[EM],"[':worried_face:', ':water_buffalo:']",2,False
146,hot doll,[EM]hot pepper[EM]cook[EM],0.1,2,semineg_text,"[':hot_pepper:', ':cook:']",[EM]cook[EM]hot pepper[EM],"[':cook:', ':hot_pepper:']",2,False
1481,dull play,[EM]nerd face[EM]crying face[EM],0.1,2,semineg_text,"[':nerd_face:', ':crying_face:']",[EM]crying face[EM]nerd face[EM],"[':crying_face:', ':nerd_face:']",2,False
3234,internal mechanism,[EM]dolphin[EM]pensive face[EM],0.1,2,semineg_text,"[':dolphin:', ':pensive_face:']",[EM]pensive face[EM]dolphin[EM],"[':pensive_face:', ':dolphin:']",2,False
2554,deep emotion,[EM]thinking face[EM]selfie light skin tone[EM],0.1,2,semineg_text,"[':thinking_face:', ':selfie_light_skin_tone:']",[EM]selfie light skin tone[EM]thinking face[EM],"[':selfie_light_skin_tone:', ':thinking_face:']",2,False
1516,dull silver,[EM]nerd face[EM]play button[EM],0.1,2,semineg_text,"[':nerd_face:', ':play_button:']",[EM]play button[EM]nerd face[EM],"[':play_button:', ':nerd_face:']",2,False
401,dark glass,[EM]new moon[EM]information[EM],0.1,2,semineg_text,"[':new_moon:', ':information:']",[EM]information[EM]new moon[EM],"[':information:', ':new_moon:']",2,False
1042,common procedure,[EM]face with thermometer[EM]dove[EM],0.1,2,semineg_text,"[':face_with_thermometer:', ':dove:']",[EM]dove[EM]face with thermometer[EM],"[':dove:', ':face_with_thermometer:']",2,False
304,bright sun,[EM]new moon[EM]calendar[EM],0.1,2,semineg_text,"[':new_moon:', ':calendar:']",[EM]calendar[EM]new moon[EM],"[':calendar:', ':new_moon:']",2,False
97,big city,[EM]grinning face[EM]reminder ribbon[EM],0.1,2,semineg_text,"[':grinning_face:', ':reminder_ribbon:']",[EM]reminder ribbon[EM]grinning face[EM],"[':reminder_ribbon:', ':grinning_face:']",2,False
1220,heavy load,[EM]full moon[EM]glass of milk[EM],0.1,2,semineg_text,"[':full_moon:', ':glass_of_milk:']",[EM]glass of milk[EM]full moon[EM],"[':glass_of_milk:', ':full_moon:']",2,False
2001,thick cream,[EM]cocktail glass[EM]spoon[EM],0.1,2,semineg_text,"[':cocktail_glass:', ':spoon:']",[EM]spoon[EM]cocktail glass[EM],"[':spoon:', ':cocktail_glass:']",2,False
1657,low cloud,[EM]speaker low volume[EM]office building[EM],0.1,2,semineg_text,"[':speaker_low_volume:', ':office_building:']",[EM]office building[EM]speaker low volume[EM],"[':office_building:', ':speaker_low_volume:']",2,False
219,hot merchandise,[EM]fire[EM]anxious face with sweat[EM],0.1,2,semineg_text,"[':fire:', ':anxious_face_with_sweat:']",[EM]anxious face with sweat[EM]fire[EM],"[':anxious_face_with_sweat:', ':fire:']",2,False
