,query,relevant_doc,relevant_score,set_name
898,high building,[EM]backhand index pointing up[EM]office building[EM],0.9953724145889282,baseline
899,high building,[EM]office building[EM]high voltage[EM],0.10725916922092438,baseline
900,high ceiling,[EM]hot springs[EM]sun[EM]hot face[EM]thermometer[EM],0.9373047947883606,baseline
901,high ceiling,[EM]hot face[EM]TOP arrow[EM],0.7011263966560364,baseline
902,high ceiling,[EM]sun[EM]hot face[EM],0.6270832419395447,baseline
903,high ceiling,[EM]woozy face[EM]face with thermometer[EM]hot face[EM],0.9100414514541626,baseline
904,high ceiling,[EM]hot springs[EM]hot face[EM]sun[EM]bed[EM],0.9569673538208008,baseline
905,high ceiling,[EM]sun[EM]thermometer[EM],0.7104502320289612,baseline
906,high ceiling,[EM]face with thermometer[EM]thermometer[EM]backhand index pointing up[EM],0.7313272356987,baseline
907,high ceiling,[EM]office building[EM]high voltage[EM],0.09550347179174423,baseline
908,high forehead,[EM]pinching hand[EM]man bald[EM],0.2641690671443939,baseline
909,high forehead,[EM]woman bald[EM]TOP arrow[EM],0.9878249168395996,baseline
910,high forehead,[EM]old man[EM]up arrow[EM],0.9381880760192871,baseline
911,high forehead,[EM]cross mark[EM]man bald[EM]boy[EM]man[EM],0.26855596899986267,baseline
912,high forehead,[EM]woman bald[EM]up arrow[EM],0.9926497340202332,baseline
913,high forehead,[EM]man bald[EM]index pointing up[EM],0.9683922529220581,baseline
914,high forehead,[EM]woman facepalming light skin tone[EM]ladder[EM],0.6590819358825684,baseline
915,high forehead,[EM]backhand index pointing up[EM]man bald[EM],0.987619161605835,baseline
916,high forehead,[EM]anxious face with sweat[EM]high-heeled shoe[EM],0.5078577399253845,baseline
917,high hope,[EM]folded hands[EM]smiling face with halo[EM],0.838758111000061,baseline
918,high hope,[EM]star of David[EM]TOP arrow[EM],0.41629520058631897,baseline
919,high hope,[EM]smiling face[EM]up arrow[EM],0.9501066207885742,baseline
920,high hope,[EM]crossed fingers[EM]TOP arrow[EM]folded hands[EM]shooting star[EM]dizzy[EM]four leaf clover[EM]smiling face with open hands[EM],0.9880944490432739,baseline
921,high hope,[EM]smiling face with halo[EM]up arrow[EM]crossed fingers[EM],0.9746955037117004,baseline
922,high hope,[EM]folded hands[EM]up arrow[EM],0.9872636198997498,baseline
923,high hope,[EM]folded hands medium-light skin tone[EM]ladder[EM],0.22228127717971802,baseline
924,high hope,[EM]relieved face[EM]folded hands[EM]backhand index pointing up[EM],0.9939138889312744,baseline
925,high hope,[EM]folded hands[EM]high voltage[EM],0.2978421151638031,baseline
926,high mountain,[EM]astonished face[EM]snow-capped mountain[EM],0.865959107875824,baseline
927,high mountain,[EM]mount fuji[EM]TOP arrow[EM],0.23039238154888153,baseline
928,high mountain,[EM]snow-capped mountain[EM]up arrow[EM],0.9943922758102417,baseline
929,high mountain,[EM]mountain[EM]TOP arrow[EM],0.9845127463340759,baseline
930,high mountain,[EM]snow-capped mountain[EM]mountain[EM]mount fuji[EM],0.7727451324462891,baseline
931,high mountain,[EM]mountain[EM]up arrow[EM],0.9970880150794983,baseline
932,high mountain,[EM]snow-capped mountain[EM]ladder[EM],0.9919607639312744,baseline
933,high mountain,[EM]backhand index pointing up[EM]snow-capped mountain[EM],0.9902441501617432,baseline
934,high mountain,[EM]mountain[EM]high voltage[EM],0.40073105692863464,baseline
935,high opinion,[EM]hundred points[EM]speaking head[EM],0.8755789399147034,baseline
936,high opinion,[EM]speaking head[EM]TOP arrow[EM],0.9395796656608582,baseline
937,high opinion,[EM]man student[EM]woman health worker[EM]thumbs up[EM],0.987395167350769,baseline
938,high opinion,[EM]man health worker[EM]TOP arrow[EM]woman health worker[EM],0.9109776020050049,baseline
939,high opinion,[EM]double exclamation mark[EM]red exclamation mark[EM],0.9950087666511536,baseline
940,high opinion,[EM]speaking head[EM]up arrow[EM],0.9782259464263916,baseline
941,high opinion,[EM]backhand index pointing up[EM]speaking head[EM],0.7393094897270203,baseline
942,high opinion,[EM]thinking face[EM]high voltage[EM],0.14944632351398468,baseline
943,high point,[EM]index pointing up[EM]TOP arrow[EM],0.9879674315452576,baseline
944,high point,[EM]backhand index pointing up[EM]TOP arrow[EM],0.9846165180206299,baseline
945,high point,[EM]backhand index pointing right[EM]up arrow[EM],0.46554136276245117,baseline
946,high point,[EM]backhand index pointing right[EM]TOP arrow[EM]Tokyo tower[EM],0.8496789336204529,baseline
947,high point,[EM]index pointing up[EM]up arrow[EM],0.9897036552429199,baseline
948,high point,[EM]backhand index pointing up[EM]ladder[EM],0.9773057103157043,baseline
949,high point,[EM]backhand index pointing up[EM]red triangle pointed up[EM],0.994773268699646,baseline
950,high point,[EM]index pointing up[EM]high voltage[EM],0.10721148550510406,baseline
951,high price,[EM]money with wings[EM]TOP arrow[EM],0.41929805278778076,baseline
952,high price,[EM]heavy dollar sign[EM]up arrow[EM],0.9742077589035034,baseline
953,high price,[EM]dollar banknote[EM]TOP arrow[EM]money with wings[EM],0.8632601499557495,baseline
954,high price,[EM]money-mouth face[EM]money with wings[EM]bank[EM],0.9952903389930725,baseline
955,high price,[EM]money bag[EM]label[EM],0.9373324513435364,baseline
956,high price,[EM]heavy dollar sign[EM]ladder[EM],0.939829409122467,baseline
957,high price,[EM]exploding head[EM]heavy dollar sign[EM]backhand index pointing up[EM],0.9967442750930786,baseline
958,high price,[EM]bookmark[EM]high voltage[EM],0.11779072135686874,baseline
959,high risk,[EM]warning[EM]face with medical mask[EM]skull and crossbones[EM],0.9899213910102844,baseline
960,high risk,[EM]skull and crossbones[EM]TOP arrow[EM],0.8742232322692871,baseline
961,high risk,[EM]biohazard[EM]radioactive[EM]warning[EM],0.9438790082931519,baseline
962,high risk,[EM]SOS button[EM]TOP arrow[EM],0.9044044613838196,baseline
963,high risk,[EM]skull and crossbones[EM]mount fuji[EM]biohazard[EM],0.7486927509307861,baseline
964,high risk,[EM]red exclamation mark[EM]skull[EM],0.5703769326210022,baseline
965,high risk,[EM]biohazard[EM]radioactive[EM]person gesturing NO[EM]backhand index pointing up[EM],0.9975085854530334,baseline
966,high risk,[EM]radioactive[EM]high voltage[EM],0.14735980331897736,baseline
967,high river,[EM]national park[EM]TOP arrow[EM],0.980292797088623,baseline
968,high river,[EM]national park[EM]up arrow[EM],0.9904487133026123,baseline
969,high river,[EM]water wave[EM]TOP arrow[EM]national park[EM],0.9832100868225098,baseline
970,high river,[EM]national park[EM]ladder[EM],0.9810804128646851,baseline
971,high river,[EM]backhand index pointing up[EM]water wave[EM],0.9773781299591064,baseline
972,high river,[EM]national park[EM]high voltage[EM],0.18853594362735748,baseline
973,high temperature,[EM]hot springs[EM]sun[EM]hot face[EM]thermometer[EM],0.9413293600082397,baseline
974,high temperature,[EM]hot face[EM]TOP arrow[EM],0.758403480052948,baseline
975,high temperature,[EM]face with thermometer[EM]thermometer[EM],0.621565580368042,baseline
976,high temperature,[EM]woozy face[EM]face with thermometer[EM]hot face[EM],0.954382061958313,baseline
977,high temperature,[EM]hot springs[EM]hot face[EM]sun[EM]bed[EM],0.922019362449646,baseline
978,high temperature,[EM]sun[EM]thermometer[EM],0.9573179483413696,baseline
979,high temperature,[EM]face with thermometer[EM]thermometer[EM]backhand index pointing up[EM],0.9909458756446838,baseline
980,high temperature,[EM]thermometer[EM]high voltage[EM],0.44808512926101685,baseline
981,hot argument,[EM]speaking head[EM]fire[EM]multiply[EM]speaking head[EM]check mark[EM]loudspeaker[EM],0.7359493970870972,baseline
982,hot argument,[EM]man gesturing NO[EM]person gesturing NO[EM]face with steam from nose[EM]right anger bubble[EM],0.9953141212463379,baseline
983,hot argument,[EM]face with symbols on mouth[EM]pouting face[EM]speaking head[EM],0.3767678439617157,baseline
984,hot argument,[EM]speaking head[EM]face with symbols on mouth[EM]megaphone[EM],0.9953042268753052,baseline
985,hot argument,[EM]speech balloon[EM]face with symbols on mouth[EM]pouting face[EM],0.8395369052886963,baseline
986,hot argument,[EM]face with symbols on mouth[EM]fire[EM],0.8249875903129578,baseline
987,hot argument,[EM]speaking head[EM]anger symbol[EM],0.3805547058582306,baseline
988,hot argument,[EM]speech balloon[EM]face with symbols on mouth[EM],0.9420746564865112,baseline
989,hot argument,[EM]oncoming fist[EM]hot springs[EM],0.07570505887269974,baseline
990,hot doll,[EM]girl[EM]hot face[EM],0.3157797157764435,baseline
991,hot doll,[EM]fire[EM]nesting dolls[EM]fire[EM],0.9982485771179199,baseline
992,hot doll,[EM]woman blond hair[EM]nail polish[EM],0.9912495017051697,baseline
993,hot doll,[EM]nesting dolls[EM]fire[EM],0.9989271759986877,baseline
994,hot doll,[EM]nesting dolls[EM]keycap 1[EM]Japanese dolls[EM],0.9988688230514526,baseline
995,hot doll,[EM]teddy bear[EM]fire[EM],0.9979513883590698,baseline
996,hot doll,[EM]nesting dolls[EM]hot springs[EM],0.9986931085586548,baseline
997,hot doll,[EM]teddy bear[EM]hot face[EM],0.9973741769790649,baseline
998,hot doll,[EM]Japanese dolls[EM]hot pepper[EM],0.16141174733638763,baseline
999,hot forehead,[EM]face with thermometer[EM]sun[EM]thermometer[EM]face with medical mask[EM]sleeping face[EM]cold face[EM],0.9971373677253723,baseline
1000,hot forehead,[EM]face with thermometer[EM]woozy face[EM]man health worker[EM],0.44042283296585083,baseline
1001,hot forehead,[EM]face with thermometer[EM]fire[EM]thermometer[EM],0.9616380929946899,baseline
1002,hot forehead,[EM]face with thermometer[EM]hot face[EM]face with thermometer[EM],0.9880547523498535,baseline
1003,hot forehead,[EM]face with thermometer[EM]thermometer[EM],0.985152006149292,baseline
1004,hot forehead,[EM]exploding head[EM]hot springs[EM],0.9670583009719849,baseline
1005,hot forehead,[EM]face with thermometer[EM]stethoscope[EM],0.9458392262458801,baseline
1006,hot forehead,[EM]face with head-bandage[EM]face with thermometer[EM],0.18100321292877197,baseline
1007,hot forehead,[EM]anxious face with sweat[EM]fire[EM],0.6216966509819031,baseline
1008,hot merchandise,[EM]eyes[EM]fire[EM]raised hand[EM]raised back of hand[EM]folded hands[EM]pleading face[EM]money bag[EM],0.9958862662315369,baseline
1009,hot merchandise,[EM]fire[EM]fire[EM]t-shirt[EM]flat shoe[EM]sunglasses[EM],0.9984952211380005,train
1010,hot merchandise,[EM]wrapped gift[EM]fire[EM]wrapped gift[EM],0.9525119066238403,baseline
1011,hot merchandise,[EM]label[EM]fire[EM],0.9892992973327637,baseline
1012,hot merchandise,[EM]shopping bags[EM]fire[EM]teddy bear[EM]t-shirt[EM]dress[EM]pencil[EM]notebook with decorative cover[EM],0.9940611124038696,baseline
1013,hot merchandise,[EM]mobile phone[EM]fire[EM],0.9851722717285156,baseline
1014,hot merchandise,[EM]t-shirt[EM]left speech bubble[EM],0.8259459137916565,baseline
1015,hot merchandise,[EM]teddy bear[EM]thumbs up[EM]t-shirt[EM],0.8160315155982971,baseline
1016,hot merchandise,[EM]shopping cart[EM]hot pepper[EM],0.4711737632751465,baseline
1017,hot stove,[EM]hot springs[EM]thermometer[EM]cooking[EM],0.9979183077812195,baseline
1018,hot stove,[EM]cooking[EM]hot springs[EM],0.9974782466888428,baseline
1019,hot stove,[EM]control knobs[EM]hot springs[EM]fire[EM],0.9978820085525513,baseline
1020,hot stove,[EM]cooking[EM]fire[EM],0.9985367655754089,baseline
1021,hot stove,[EM]cooking[EM]hot face[EM]fire[EM],0.9984707832336426,baseline
1022,hot stove,[EM]fire[EM]hot springs[EM],0.999019980430603,train
1023,hot stove,[EM]hot springs[EM]fire[EM],0.9988402128219604,train
1024,hot stove,[EM]thermometer[EM]name badge[EM]fondue[EM],0.369509756565094,baseline
1025,hot stove,[EM]cook[EM]hot pepper[EM],0.4513579308986664,baseline
1026,hot temper,[EM]neutral face[EM]fire[EM]pouting face[EM],0.9973741173744202,baseline
1027,hot temper,[EM]face with symbols on mouth[EM]face with steam from nose[EM]man gesturing NO[EM]man gesturing NO[EM],0.9977023601531982,baseline
1028,hot temper,[EM]face with steam from nose[EM]pouting face[EM]face with symbols on mouth[EM],0.9973345994949341,baseline
1029,hot temper,[EM]face with steam from nose[EM]pouting face[EM],0.5529770255088806,baseline
1030,hot temper,[EM]pouting face[EM]fire[EM],0.9972825646400452,baseline
1031,hot temper,[EM]face with symbols on mouth[EM]anger symbol[EM],0.8610811233520508,baseline
1032,hot temper,[EM]face with symbols on mouth[EM]pouting face[EM],0.3233996331691742,baseline
1033,hot temper,[EM]face with thermometer[EM]hot springs[EM],0.1198735237121582,baseline
1034,hot topic,[EM]speaker high volume[EM]fire[EM]speaking head[EM]speaking head[EM]thinking face[EM]thinking face[EM]thumbs up[EM]thumbs down[EM],0.8616392612457275,baseline
1035,hot topic,[EM]speech balloon[EM]star-struck[EM],0.5805383324623108,baseline
1036,hot topic,[EM]studio microphone[EM]sun[EM]speaking head[EM],0.4341437518596649,baseline
1037,hot topic,[EM]fire[EM]fire[EM]fire[EM]fire[EM]newspaper[EM],0.5738817453384399,test
1038,hot topic,[EM]speech balloon[EM]fire[EM],0.8355007171630859,baseline
1039,hot topic,[EM]speaking head[EM]fire[EM],0.6771019101142883,baseline
1040,hot topic,[EM]speech balloon[EM]hot face[EM],0.39286506175994873,baseline
1041,hot topic,[EM]person shrugging[EM]hot springs[EM],0.19437825679779053,baseline
1042,hot water,[EM]sweat droplets[EM]hot springs[EM],0.9895775318145752,baseline
1043,hot water,[EM]potable water[EM]hot face[EM],0.6311774849891663,baseline
1044,hot water,[EM]droplet[EM]hot springs[EM],0.945187509059906,baseline
1045,hot water,[EM]sweat droplets[EM]fire[EM],0.9182295799255371,baseline
1046,hot water,[EM]droplet[EM]hot springs[EM]potable water[EM],0.9972254037857056,baseline
1047,hot water,[EM]potable water[EM]hot springs[EM],0.9026551246643066,baseline
1048,hot water,[EM]sweat droplets[EM]name badge[EM],0.18367382884025574,baseline
1049,hot water,[EM]person playing water polo[EM]hot pepper[EM],0.2555571496486664,baseline
1050,idyllic life,[EM]man getting massage[EM]woman in steamy room[EM]man in steamy room[EM]smiling face with halo[EM],0.9930455684661865,baseline
1051,idyllic life,[EM]party popper[EM]thumbs up[EM],0.6880541443824768,baseline
1052,idyllic life,[EM]rainbow[EM]smiling face[EM],0.10663247853517532,baseline
1053,idyllic life,[EM]woman tipping hand[EM]person tipping hand[EM]handbag[EM]money with wings[EM],0.9947078824043274,baseline
1054,idyllic life,[EM]raising hands[EM]party popper[EM]hundred points[EM]family man woman girl boy[EM],0.9957457184791565,baseline
1055,idyllic life,[EM]yawning face[EM]woman[EM]sleeping face[EM],0.9942680597305298,baseline
1056,idyllic life,[EM]house with garden[EM]beaming face with smiling eyes[EM]person in bed[EM],0.9747095704078674,baseline
1057,idyllic life,[EM]pensive face[EM]violin[EM],0.3985501229763031,baseline
1058,idyllic spot,[EM]sunrise over mountains[EM]framed picture[EM],0.9807703495025635,baseline
1059,idyllic spot,[EM]flashlight[EM]thumbs up[EM],0.6617285013198853,baseline
1060,idyllic spot,[EM]national park[EM]sparkles[EM],0.9136369228363037,baseline
1061,idyllic spot,[EM]person gesturing OK[EM]thumbs up[EM]woman gesturing OK[EM]hundred points[EM],0.9954949617385864,baseline
1062,idyllic spot,[EM]raising hands[EM]party popper[EM]hundred points[EM]beach with umbrella[EM],0.9930226802825928,baseline
1063,idyllic spot,[EM]palm tree[EM]woman[EM]mate[EM],0.9939115047454834,baseline
1064,idyllic spot,[EM]sun behind large cloud[EM]beaming face with smiling eyes[EM]bento box[EM]camping[EM],0.9785705804824829,baseline
1065,idyllic spot,[EM]sunglasses[EM]grinning face with big eyes[EM]palm tree[EM],0.9857433438301086,baseline
1066,idyllic spot,[EM]play or pause button[EM]rose[EM],0.4695615768432617,baseline
1067,immediate influence,[EM]dashing away[EM]dashing away[EM]man standing[EM]shuffle tracks button[EM]woman standing[EM],0.9934951066970825,train
1068,immediate influence,[EM]man dancing[EM]woman dancing[EM]person raising hand[EM]woman raising hand[EM]man raising hand[EM],0.07139188796281815,baseline
1069,immediate influence,[EM]woman judge[EM]fast-forward button[EM]man judge[EM],0.7541124820709229,baseline
1070,immediate influence,[EM]family man woman girl boy[EM]SOON arrow[EM],0.9068580269813538,baseline
1071,immediate influence,[EM]backhand index pointing down[EM]man police officer[EM]folded hands[EM]handshake[EM],0.11573179066181183,baseline
1072,immediate influence,[EM]left-right arrow[EM]people holding hands[EM]red exclamation mark[EM],0.8430835604667664,baseline
1073,immediate influence,[EM]battery[EM]SOS button[EM],0.3739866614341736,baseline
1074,immediate reply,[EM]dashing away[EM]dashing away[EM]repeat button[EM]speech balloon[EM],0.9974409937858582,train
1075,immediate reply,[EM]outbox tray[EM]red exclamation mark[EM],0.9786416292190552,baseline
1076,immediate reply,[EM]telephone receiver[EM]fast-forward button[EM]mobile phone[EM],0.9971129894256592,baseline
1077,immediate reply,[EM]incoming envelope[EM]SOON arrow[EM],0.9959908127784729,baseline
1078,immediate reply,[EM]mobile phone with arrow[EM]police car light[EM],0.9924868941307068,baseline
1079,immediate reply,[EM]telephone receiver[EM]man running[EM]thought balloon[EM],0.9973611831665039,baseline
1080,immediate reply,[EM]incoming envelope[EM]fast-forward button[EM],0.997195839881897,baseline
1081,immediate reply,[EM]mobile phone with arrow[EM]stopwatch[EM],0.7522354125976562,baseline
1082,immediate reply,[EM]right arrow curving left[EM]SOS button[EM],0.219109907746315,baseline
1083,inadequate income,[EM]heavy dollar sign[EM]cross mark[EM]heavy dollar sign[EM],0.9818788766860962,baseline
1084,inadequate income,[EM]money bag[EM]warning[EM],0.8862928748130798,baseline
1085,inadequate income,[EM]money bag[EM]disappointed face[EM],0.9214373230934143,baseline
1086,inadequate income,[EM]money bag[EM]cross mark[EM]purse[EM],0.9971317052841187,baseline
1087,inadequate income,[EM]money with wings[EM]person shrugging[EM]houses[EM],0.9894163608551025,baseline
1088,inadequate income,[EM]dollar banknote[EM]crossed fingers[EM],0.8851459622383118,baseline
1089,inadequate income,[EM]money bag[EM]chart decreasing[EM],0.9836910963058472,baseline
1090,inadequate income,[EM]BACK arrow[EM]disappointed face[EM],0.4062749743461609,baseline
1091,inadequate staff,[EM]person in tuxedo[EM]cross mark[EM],0.9377620220184326,baseline
1092,inadequate staff,[EM]teacher[EM]warning[EM]woman teacher[EM]man teacher[EM],0.9941697120666504,baseline
1093,inadequate staff,[EM]necktie[EM]confounded face[EM],0.3027045726776123,baseline
1094,inadequate staff,[EM]office worker[EM]cross mark[EM]man office worker[EM],0.982187032699585,baseline
1095,inadequate staff,[EM]person tipping hand[EM]cross mark[EM],0.9019137620925903,baseline
1096,inadequate staff,[EM]office worker[EM]person shrugging[EM]keycap 0[EM],0.615453839302063,baseline
1097,inadequate staff,[EM]men holding hands[EM]pinching hand[EM]people holding hands[EM],0.26274871826171875,baseline
1098,inadequate staff,[EM]woman office worker[EM]red triangle pointed down[EM]man office worker[EM],0.995254635810852,baseline
1099,inadequate staff,[EM]medical symbol[EM]thermometer[EM],0.038717709481716156,baseline
1100,inadequate training,[EM]teacher[EM]cross mark[EM],0.9831476211547852,baseline
1101,inadequate training,[EM]woman running[EM]warning[EM]flexed biceps[EM]person lifting weights[EM],0.9931203126907349,baseline
1102,inadequate training,[EM]men holding hands[EM]persevering face[EM]men holding hands[EM]women holding hands[EM],0.1385372430086136,baseline
1103,inadequate training,[EM]man in tuxedo[EM]person in tuxedo[EM]cross mark[EM],0.992853581905365,baseline
1104,inadequate training,[EM]people wrestling[EM]cross mark[EM]person fencing[EM],0.9927938580513,baseline
1105,inadequate training,[EM]light rail[EM]person shrugging[EM]clipboard[EM],0.011453386396169662,baseline
1106,inadequate training,[EM]woman lifting weights[EM]thumbs down[EM],0.30917027592658997,baseline
1107,inadequate training,[EM]woman raising hand light skin tone[EM]red triangle pointed down[EM]Japanese post office[EM],0.9928638935089111,baseline
1108,inadequate training,[EM]person lifting weights[EM]expressionless face[EM],0.40422528982162476,baseline
1109,ineffectual ruler,[EM]crown[EM]prince[EM]chart decreasing[EM]thumbs down[EM],0.9964874982833862,baseline
1110,ineffectual ruler,[EM]straight ruler[EM]thumbs down[EM],0.9677814245223999,baseline
1111,ineffectual ruler,[EM]prince[EM]thumbs down[EM]princess[EM],0.979961633682251,baseline
1112,ineffectual ruler,[EM]woman technologist[EM]technologist[EM]man technologist[EM]thumbs down[EM]thumbs down[EM],0.8954406380653381,baseline
1113,ineffectual ruler,[EM]prince[EM]cross mark[EM],0.4835822880268097,baseline
1114,ineffectual ruler,[EM]police officer[EM]pouting face[EM],0.9163722395896912,baseline
1115,ineffectual ruler,[EM]crown[EM]castle[EM]thumbs down[EM]thumbs down[EM]thumbs down[EM]men holding hands[EM]women holding hands[EM]pouting face[EM],0.8847394585609436,baseline
1116,ineffectual ruler,[EM]person gesturing NO[EM]crown[EM],0.2005360871553421,baseline
1117,ineffectual ruler,[EM]triangular ruler[EM]mouse face[EM],0.2950635552406311,baseline
1118,ineffectual therapy,[EM]deaf woman[EM]ear[EM]thumbs down[EM]unamused face[EM],0.997432291507721,baseline
1119,ineffectual therapy,[EM]person getting massage[EM]thumbs down[EM],0.9592374563217163,baseline
1120,ineffectual therapy,[EM]hospital[EM]thumbs down[EM],0.992112398147583,baseline
1121,ineffectual therapy,[EM]ear[EM]person[EM]cross mark[EM]cross mark[EM],0.9973883032798767,baseline
1122,ineffectual therapy,[EM]man getting massage[EM]cross mark[EM]man health worker[EM],0.5653981566429138,baseline
1123,ineffectual therapy,[EM]cross mark[EM]spiral notepad[EM]skull[EM],0.2029394805431366,baseline
1124,ineffectual therapy,[EM]speaking head[EM]man health worker[EM]brain[EM]thumbs down[EM]frowning face[EM],0.7318447232246399,baseline
1125,ineffectual therapy,[EM]woman gesturing NO[EM]pill[EM],0.1815272569656372,baseline
1126,ineffectual therapy,[EM]woman health worker medium-dark skin tone[EM]mouse face[EM],0.06442742049694061,baseline
1127,intelligent life,[EM]man teacher[EM]thumbs up[EM],0.6882680654525757,baseline
1128,intelligent life,[EM]woman standing[EM]person standing[EM]man standing[EM],0.44277170300483704,baseline
1129,intelligent life,[EM]nerd face[EM]student[EM],0.25783392786979675,baseline
1130,intelligent life,[EM]alien[EM]graduation cap[EM],0.4125887453556061,baseline
1131,intelligent life,[EM]paw prints[EM]robot[EM],0.06777150928974152,baseline
1132,intelligent life,[EM]dog face[EM]nerd face[EM]fox[EM]bear[EM]squid[EM]deciduous tree[EM]spouting whale[EM]nerd face[EM],0.1396641731262207,baseline
1133,intelligent life,[EM]microscope[EM]man scientist[EM]petri dish[EM]microbe[EM]brain[EM]brain[EM],0.7497311234474182,baseline
1134,intelligent life,[EM]woman shrugging[EM]thinking face[EM],0.8940463662147522,baseline
1135,intelligent life,[EM]pensive face[EM]dolphin[EM],0.03556453064084053,baseline
1136,intelligent question,[EM]thinking face[EM]brain[EM],0.9680741429328918,baseline
1137,intelligent question,[EM]red question mark[EM]brain[EM]speech balloon[EM],0.4632299542427063,baseline
1138,intelligent question,[EM]brain[EM]person raising hand[EM]thought balloon[EM]student[EM],0.9978432655334473,baseline
1139,intelligent question,[EM]red question mark[EM]man student[EM],0.2521500587463379,baseline
1140,intelligent question,[EM]speaking head[EM]light bulb[EM]red question mark[EM],0.6740749478340149,baseline
1141,intelligent question,[EM]nerd face[EM]thinking face[EM]red question mark[EM],0.7650998830795288,baseline
1142,intelligent question,[EM]brain[EM]student[EM]red question mark[EM],0.9987351894378662,baseline
1143,intelligent question,[EM]red question mark[EM]face with monocle[EM],0.30048897862434387,baseline
1144,intelligent question,[EM]exclamation question mark[EM]dolphin[EM],0.46095848083496094,baseline
1145,intelligent solution,[EM]light bulb[EM]brain[EM],0.9970951676368713,baseline
1146,intelligent solution,[EM]red exclamation mark[EM]brain[EM]red exclamation mark[EM],0.9951009750366211,baseline
1147,intelligent solution,[EM]magnifying glass tilted left[EM]nerd face[EM],0.978184700012207,baseline
1148,intelligent solution,[EM]test tube[EM]graduation cap[EM],0.995284914970398,baseline
1149,intelligent solution,[EM]check mark button[EM]light bulb[EM],0.6610875725746155,baseline
1150,intelligent solution,[EM]light bulb[EM]nerd face[EM],0.9915172457695007,baseline
1151,intelligent solution,[EM]thought balloon[EM]thinking face[EM]light bulb[EM]brain[EM],0.9125385284423828,baseline
1152,intelligent solution,[EM]hundred points[EM]brain[EM],0.8191779255867004,baseline
1153,intelligent solution,[EM]dragon[EM]dolphin[EM],0.4760412573814392,baseline
1154,internal mechanism,[EM]joystick[EM]mobile phone with arrow[EM]woman technologist[EM],0.26957967877388,baseline
1155,internal mechanism,[EM]gear[EM]dna[EM],0.946747362613678,baseline
1156,internal mechanism,[EM]gear[EM]clockwise vertical arrows[EM],0.9127928018569946,baseline
1157,internal mechanism,[EM]gear[EM]backhand index pointing right[EM]gear[EM]backhand index pointing left[EM],0.9952701926231384,baseline
1158,internal mechanism,[EM]microbe[EM]face with medical mask[EM]pill[EM]crossed swords[EM],0.24980071187019348,baseline
1159,internal mechanism,[EM]woman mechanic[EM]mechanical leg[EM],0.9938943982124329,baseline
1160,internal mechanism,[EM]timer clock[EM]door[EM],0.0818793773651123,baseline
1161,internal organ,[EM]man health worker[EM]brain[EM]stethoscope[EM],0.9937688112258911,baseline
1162,internal organ,[EM]eyes[EM]brain[EM]anatomical heart[EM],0.9963604807853699,baseline
1163,internal organ,[EM]brain[EM]anatomical heart[EM]lungs[EM],0.9963644742965698,test
1164,internal organ,[EM]lungs[EM]anatomical heart[EM],0.997097909450531,train
1165,internal organ,[EM]anatomical heart[EM]lungs[EM],0.9972068071365356,train
1166,internal organ,[EM]anatomical heart[EM]brain[EM]lungs[EM],0.9965265393257141,train
1167,internal organ,[EM]backhand index pointing left[EM]man office worker[EM]brain[EM]anatomical heart[EM]lungs[EM],0.9932408332824707,baseline
1168,internal organ,[EM]dna[EM]syringe[EM],0.735978364944458,baseline
1169,internal organ,[EM]face with rolling eyes[EM]door[EM],0.36836445331573486,baseline
1170,internal sense,[EM]peace symbol[EM]dna[EM],0.9875248074531555,baseline
1171,internal sense,[EM]person shrugging[EM]thinking face[EM],0.8485593199729919,baseline
1172,internal sense,[EM]crystal ball[EM]face with monocle[EM],0.050302065908908844,baseline
1173,internal sense,[EM]eyes[EM]backhand index pointing right[EM]backhand index pointing left[EM],0.9952243566513062,baseline
1174,internal sense,[EM]backhand index pointing left[EM]man[EM]thought balloon[EM],0.9961649179458618,baseline
1175,internal sense,[EM]brain[EM]nerd face[EM],0.20468932390213013,baseline
1176,internal sense,[EM]upside-down face[EM]door[EM],0.46477586030960083,baseline
1177,little boy,[EM]person standing[EM]boy[EM],0.9813095331192017,baseline
1178,little boy,[EM]baby[EM]pinching hand[EM]boy[EM],0.35824352502822876,baseline
1179,little boy,[EM]boy[EM]backhand index pointing down light skin tone[EM],0.9978565573692322,baseline
1180,little boy,[EM]backhand index pointing left[EM]boy[EM]baby[EM],0.9790645837783813,baseline
1181,little boy,[EM]boy[EM]pinching hand[EM],0.9812731146812439,baseline
1182,little boy,[EM]boy[EM]call me hand[EM],0.5663429498672485,baseline
1183,little house,[EM]up-down arrow[EM]house[EM]pinching hand[EM],0.9592011570930481,baseline
1184,little house,[EM]downwards button[EM]house[EM],0.6736738681793213,baseline
1185,little house,[EM]house with garden[EM]pinching hand[EM],0.9924634099006653,baseline
1186,little house,[EM]house with garden[EM]framed picture[EM],0.9891958832740784,baseline
1187,little house,[EM]house[EM]pinching hand light skin tone[EM],0.9935454726219177,baseline
1188,little house,[EM]house[EM]pinching hand[EM],0.9964830875396729,baseline
1189,little house,[EM]house[EM]call me hand[EM],0.3943706154823303,baseline
1190,little man,[EM]up-down arrow[EM]person standing[EM]pinching hand[EM],0.7260008454322815,baseline
1191,little man,[EM]person red hair[EM]boy[EM],0.9206153750419617,baseline
1192,little man,[EM]man standing[EM]pinching hand[EM],0.4931313097476959,baseline
